num,playerID,yearID,stint,teamID,IgID,G,AB,R,H,B2,B3,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,prev_salary,salary
74048,valenjo03,1995,1,ML4,AL,112,338,62,74,23,3,11,49,16,8,37,83,0,0,7,4,0,637653.674482,1220779.17401
74049,valleda01,1995,1,TEX,AL,36,75,7,18,3,0,0,5,1,0,6,18,0,1,1,0,2,2499945.4455,2950216.33719
74050,vandejo02,1995,1,COL,NL,105,101,15,35,8,1,5,21,1,1,16,23,5,0,0,1,2,1210734.82497,2085497.7556
74052,vanlawi01,1995,1,SFN,NL,18,46,1,7,2,0,1,3,0,0,0,24,0,0,1,0,1,575099.041859,813852.782674
74061,verasqu01,1995,1,FLO,NL,124,440,86,115,20,7,5,32,56,21,80,68,0,9,7,2,7,439900.319738,935930.700075
74066,vinafe01,1995,1,ML4,AL,113,288,46,74,7,7,3,29,6,3,22,28,0,9,4,2,6,504472.843736,773160.143541
74069,vizcajo01,1995,1,NYN,NL,135,509,66,146,21,5,3,56,8,3,35,76,4,1,13,3,14,5468485.6261,8952380.60942
74070,vizquom01,1995,1,CLE,AL,136,542,87,144,28,0,6,56,29,11,59,59,0,1,10,10,4,11703769.9747,12411254.9358
74076,wagnepa01,1995,1,PIT,NL,34,42,5,9,1,0,0,4,0,0,4,11,0,0,6,0,1,908051.118724,1119047.57618
74078,walbema01,1995,1,MIN,AL,115,393,40,101,18,1,1,44,3,1,25,71,2,1,1,2,11,669939.936481,915584.380509
74086,wardtu01,1995,1,ML4,AL,44,129,19,34,3,1,4,16,6,1,14,21,1,1,1,1,2,1008945.68747,1627705.56535
74091,weathda01,1995,1,FLO,NL,28,26,1,4,0,0,0,1,0,0,0,17,0,0,5,0,0,635635.783107,915584.380509
74095,wehnejo01,1995,1,PIT,NL,52,107,13,33,0,3,0,5,3,1,10,17,1,0,4,2,2,908051.118724,813852.782674
74096,weisswa01,1995,1,COL,NL,137,427,65,111,17,3,1,25,15,3,98,57,8,5,6,1,7,9106525.84285,6714285.45706
74100,wendetu01,1995,1,CHN,NL,43,7,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,452007.667987,651082.226139
74102,westda01,1995,1,PHI,NL,8,8,1,1,0,0,1,3,0,0,1,4,0,0,6,0,1,3833993.61239,2034631.95669
74112,whitero02,1995,1,MON,NL,130,474,87,140,33,4,13,57,25,5,41,87,1,6,0,4,11,524651.757485,1220779.17401
74120,wilkiri01,1995,2,HOU,NL,15,40,6,10,1,0,1,5,0,0,10,10,1,0,0,1,1,5952779.55608,6307359.06573
74121,willibe02,1995,1,NYA,AL,144,563,93,173,29,9,18,82,8,6,75,98,1,5,2,3,12,1614313.09995,12207791.7401
74125,willige02,1995,1,NYA,AL,100,182,33,45,18,2,6,28,4,2,22,34,1,1,0,3,4,504472.843736,813852.782674
74129,willimi03,1995,1,PHI,NL,33,16,0,2,1,0,0,1,0,0,1,5,0,0,7,0,0,524651.757485,813852.782674
74133,wilsoda01,1995,1,SEA,AL,119,399,40,111,22,3,9,51,2,1,33,63,1,2,5,1,12,706261.98123,1627705.56535
74147,worthcr01,1995,2,TEX,AL,26,68,4,15,4,0,2,6,0,0,7,8,0,0,2,0,6,827335.463727,681601.70549
74149,younger01,1995,1,COL,NL,120,366,68,116,21,9,6,36,35,12,49,29,3,5,3,1,4,1019035.14435,4577921.90254
74157,abbotku01,1996,1,FLO,NL,109,320,37,81,18,7,8,33,3,3,22,99,1,3,4,0,7,845423.007027,2623258.78743
74162,adamste01,1996,1,CHN,NL,69,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,382131.199176,867693.291225
74171,alfoned01,1996,1,NYN,NL,123,368,36,96,15,2,4,40,2,0,25,56,2,0,9,5,8,608704.56506,867693.291225
74175,alomasa02,1996,1,CLE,AL,127,418,53,110,23,0,11,50,1,0,19,42,0,3,2,2,20,8707856.97238,10493035.1497
74180,amarari01,1996,1,SEA,AL,118,312,69,91,11,3,1,29,25,6,47,55,0,5,4,1,6,1521761.41265,2219680.51244
74181,amaroru02,1996,1,PHI,NL,61,117,14,37,10,0,2,15,0,0,9,18,0,3,1,0,3,368604.431064,1109840.25622
74185,andresh01,1996,1,MON,NL,127,375,43,85,15,2,19,64,3,1,35,119,8,2,0,2,2,456528.423795,908051.118724
74191,ariasal01,1996,1,FLO,NL,100,224,27,62,11,2,3,26,2,0,17,28,1,3,1,1,2,1394947.9616,1816102.23745
74193,ashbyan01,1996,1,SDN,NL,25,45,6,11,5,0,0,5,0,0,0,13,0,0,9,1,0,6763384.05622,13721661.3496
74194,ashlebi01,1996,1,LAN,NL,71,110,18,22,2,1,9,25,0,0,21,44,1,1,0,1,3,659429.945481,1109840.25622
74196,astacpe01,1996,1,LAN,NL,35,68,1,6,0,0,0,3,0,0,1,28,0,0,8,0,0,3719861.23092,11703769.9747
74199,aurilri01,1996,1,SFN,NL,105,318,27,76,7,1,3,26,4,1,25,52,2,1,6,2,1,373676.969106,706261.98123
74209,bailero01,1996,1,COL,NL,24,19,4,5,0,1,1,5,0,0,3,4,0,0,3,0,0,507253.804216,807156.549977
74210,baineha01,1996,1,CHA,AL,143,495,80,154,29,0,22,95,3,1,73,62,7,1,0,3,20,6340672.55271,7768881.79353
74219,batesja01,1996,1,COL,NL,88,160,19,33,8,1,1,9,2,1,23,34,1,2,1,1,7,613777.103102,786977.636228
74222,batisto01,1996,1,OAK,AL,74,238,38,71,10,2,6,25,7,3,19,49,0,1,0,2,2,368604.431064,655814.696856
74229,beckeri01,1996,1,MIN,AL,148,525,92,153,31,4,12,71,19,5,68,118,1,2,5,4,14,515708.034287,1049303.51497
74236,bellda01,1996,1,SLN,NL,62,145,12,31,6,0,1,9,1,1,10,22,2,1,0,1,3,422711.503514,686083.067481
74237,bellde01,1996,1,HOU,NL,158,627,84,165,40,3,17,113,29,3,40,123,8,8,0,9,18,9468737.67871,13116293.9371
74239,bellira01,1996,1,ATL,NL,87,142,9,24,7,0,0,3,3,1,2,22,0,0,3,1,6,1944472.91616,1008945.68747
74242,benarma01,1996,1,SFN,NL,135,488,89,121,17,4,5,27,25,11,59,84,2,4,6,1,8,373676.969106,746619.808729
74243,benesal01,1996,1,SLN,NL,34,61,4,9,3,0,0,5,0,0,2,25,0,0,7,0,1,412566.427429,968587.859973
74251,bergmse01,1996,1,SDN,NL,43,30,1,3,0,0,1,5,0,0,0,9,0,0,0,0,0,693246.865763,1109840.25622
74252,berroge01,1996,1,OAK,AL,153,586,101,170,32,1,36,106,0,3,47,122,0,4,0,6,16,3888945.83233,13318083.0746
74253,berryse01,1996,1,HOU,NL,132,431,55,121,38,1,17,95,12,6,23,58,1,9,2,4,11,3364783.56797,9080511.18724
74258,bielemi01,1996,1,ATL,NL,40,10,1,1,0,0,0,1,0,0,2,5,0,0,0,0,0,422711.503514,2855316.29554
74269,boggswa01,1996,1,NYA,AL,132,501,80,156,29,2,2,41,1,2,67,32,7,0,1,5,10,6932468.65763,8071565.49977
74275,boonebr01,1996,1,CIN,NL,142,520,56,121,21,3,12,69,3,2,31,100,0,3,5,9,9,2451726.72038,6860830.67481
74289,bournra01,1996,1,OAK,AL,88,252,33,61,14,2,0,18,4,3,16,19,0,1,8,0,6,507253.804216,655814.696856
74297,bransje01,1996,1,CIN,NL,129,311,34,76,16,4,9,37,2,0,31,67,4,1,7,3,9,1437219.11195,2219680.51244
74307,brosisc01,1996,1,OAK,AL,114,428,73,130,25,0,22,71,7,2,59,85,4,7,1,5,11,3280241.26727,10291246.0122
74315,buforda01,1996,1,TEX,AL,90,145,30,41,9,0,6,20,8,5,15,34,0,0,1,1,3,557979.184638,908051.118724
74319,burbada01,1996,1,CIN,NL,34,67,3,7,0,0,2,5,0,0,3,26,0,0,3,0,2,3804403.53162,8475143.77476
74329,butlebr01,1996,1,LAN,NL,34,131,22,35,1,1,0,8,8,3,9,22,0,1,1,3,1,6763384.05622,6995238.38351
74333,caminke01,1996,1,SDN,NL,146,546,109,178,37,2,40,130,11,5,78,99,16,4,0,10,15,11075041.3921,12712715.6621
74336,candito01,1996,1,LAN,NL,28,45,3,4,0,0,0,2,0,0,0,14,0,1,9,1,1,10145076.0843,12107348.2497
74346,carrch02,1996,1,ML4,AL,27,106,18,29,6,1,1,11,5,4,6,21,0,0,0,1,1,1099049.90914,1311629.39371
74354,castifr01,1996,1,CHN,NL,33,57,1,5,0,0,0,2,0,0,2,21,0,0,4,0,0,5410707.24498,7022261.9848
74358,castivi02,1996,1,COL,NL,160,629,97,191,34,0,40,113,7,2,35,88,7,5,0,4,20,4058030.43373,8979616.6185
74359,castrju01,1996,1,LAN,NL,70,132,16,26,5,3,0,5,1,0,10,27,0,0,4,0,3,419329.811486,867693.291225
74365,cedenro01,1996,1,LAN,NL,86,211,26,52,11,1,2,18,5,1,24,47,0,1,2,0,0,419329.811486,807156.549977
74371,cianfar01,1996,1,SDN,NL,79,192,21,54,13,3,2,32,1,0,8,56,0,2,0,1,4,887694.157379,1614313.09995
74372,cirilje01,1996,1,ML4,AL,158,566,101,184,46,5,15,83,4,9,58,69,0,7,6,6,14,634067.255271,1412523.96246
74375,clarkma01,1996,1,NYN,NL,32,69,3,3,1,0,0,2,0,0,1,26,0,0,10,1,0,3719861.23092,8878722.04975
74379,clarkto02,1996,1,DET,AL,100,376,56,94,14,0,27,72,0,1,29,127,1,0,0,6,7,368604.431064,1049303.51497
74381,claytro01,1996,1,SLN,NL,129,491,64,136,20,4,6,35,33,15,33,89,4,1,2,4,13,5410707.24498,10694824.2872
74389,coninje01,1996,1,FLO,NL,157,597,84,175,32,2,26,95,1,4,62,121,1,4,0,7,17,6087045.6506,11300191.6997
74392,coomero01,1996,1,MIN,AL,95,233,34,69,12,1,12,41,3,0,17,24,1,0,0,3,10,414257.273443,686083.067481
74394,corajo01,1996,1,SEA,AL,144,530,90,154,37,6,6,45,5,5,35,32,1,7,6,5,9,2874438.22389,4136677.31863
74396,cordewi01,1996,1,BOS,AL,59,198,29,57,14,0,3,37,2,1,11,31,4,2,1,1,8,6256130.252,12107348.2497
74397,cordofr01,1996,1,PIT,NL,59,16,1,2,0,0,0,2,0,0,0,7,0,0,2,0,1,368604.431064,847514.377476
74398,cordoma01,1996,1,MIN,AL,145,569,97,176,46,1,16,111,11,5,53,96,4,8,0,9,18,1690846.01405,3228626.19991
74399,cormirh01,1996,1,MON,NL,33,43,2,8,0,1,0,4,0,0,2,12,0,0,11,0,0,3212607.4267,4237571.88738
74413,daalom01,1996,1,MON,NL,64,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,527543.956385,2219680.51244
74415,damonjo01,1996,1,KCA,AL,145,517,61,140,22,5,6,50,25,5,31,64,3,3,10,5,4,608704.56506,968587.859973
74423,davisru01,1996,1,SEA,AL,51,167,24,39,9,0,5,18,2,0,17,50,1,2,4,0,1,405803.043373,746619.808729
74431,delgaca01,1996,1,TOR,AL,138,488,68,132,28,2,25,92,0,0,58,139,2,9,0,8,13,557979.184638,2017891.37494
74453,duncama01,1996,1,NYA,AL,109,400,62,136,34,3,8,56,4,3,9,77,1,1,2,5,10,2857529.76375,3511130.9924
74457,durhara01,1996,1,CHA,AL,156,557,79,153,33,5,10,65,30,4,58,95,4,10,7,7,6,507253.804216,1251092.65246
74478,erickjo01,1996,1,PIT,NL,28,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,456528.423795,807156.549977
74485,estessh01,1996,1,SFN,NL,15,19,3,3,0,0,0,1,0,0,1,8,0,0,6,0,0,368604.431064,655814.696856
74486,eusebto01,1996,1,HOU,NL,58,152,15,41,7,2,1,19,0,1,18,20,2,0,0,2,5,1014507.60843,2623258.78743
74487,evereca01,1996,1,NYN,NL,101,192,29,46,8,1,1,16,6,0,21,53,2,4,1,1,4,601941.181004,827335.463727
74496,fernaos01,1996,1,SFN,NL,33,57,0,5,0,0,0,1,0,0,0,25,0,0,5,0,0,2141737.15724,3867623.79005
74502,finlest01,1996,1,SDN,NL,161,655,126,195,45,9,30,95,22,8,56,87,5,4,1,5,20,9761835.69017,12053559.3372
74506,fletcda01,1996,1,MON,NL,127,394,41,105,22,0,12,57,0,0,27,42,4,6,1,3,13,3804403.53162,5448306.71235
74511,fonvich01,1996,1,LAN,NL,103,201,34,41,4,1,0,13,7,2,17,31,1,0,3,0,1,591796.104919,968587.859973
74514,fosteke01,1996,1,CHN,NL,19,27,3,8,4,1,0,6,0,0,4,11,0,1,3,0,0,777789.166465,1109840.25622
74517,francju01,1996,1,CLE,AL,112,432,72,139,20,1,14,76,8,8,61,82,2,3,0,3,14,8122729.56414,13287427.2689
74524,fryeje01,1996,1,BOS,AL,105,419,74,120,27,2,4,41,18,4,54,57,0,5,5,3,6,422711.503514,3632204.4749
74527,gaettga01,1996,1,SLN,NL,141,522,71,143,27,4,23,80,2,2,35,97,6,8,4,5,10,6763384.05622,8475143.77476
74528,gagnegr01,1996,1,LAN,NL,128,428,48,109,13,2,10,55,4,2,50,93,11,2,4,3,6,8792399.27309,12107348.2497
74537,gardnma01,1996,1,SFN,NL,33,68,6,11,1,0,0,4,0,0,2,26,0,1,8,0,2,684792.635692,3632204.4749
74540,giambja01,1996,1,OAK,AL,140,536,84,156,40,1,20,79,0,1,51,95,3,5,1,5,15,405803.043373,827335.463727
74543,gilbe01,1996,1,TEX,AL,5,5,0,2,0,0,0,1,0,1,1,1,0,0,1,0,0,676338.405622,807156.549977
74544,gilesbr02,1996,1,CLE,AL,51,121,26,43,14,1,5,27,3,0,19,13,4,0,0,3,6,371986.123092,706261.98123
74547,girarjo01,1996,1,NYA,AL,124,422,55,124,22,3,2,45,13,4,30,55,1,5,11,3,11,7862433.96536,9080511.18724
74557,gonzaal01,1996,1,TOR,AL,147,527,64,124,30,5,14,64,16,6,45,127,0,5,7,3,12,787511.531046,2017891.37494
74563,goodwto01,1996,1,KCA,AL,143,524,80,148,14,4,1,35,66,22,39,79,0,2,21,1,3,1056778.75878,4237571.88738
74566,gracemi02,1996,1,PHI,NL,12,29,1,4,0,0,0,0,0,0,2,11,0,1,1,0,0,368604.431064,746619.808729
74573,greensh01,1996,1,TOR,AL,132,422,52,118,32,3,11,45,5,1,33,75,3,8,0,2,9,972236.458082,2017891.37494
74575,greenwi01,1996,1,CIN,NL,115,287,48,70,5,5,19,63,0,1,36,88,6,0,1,1,5,439619.963654,1210734.82497
74576,greerru01,1996,1,TEX,AL,139,542,96,180,41,6,18,100,9,0,62,86,4,3,0,10,9,873602.646698,1446154.14011
74582,grudzma01,1996,1,MON,NL,153,657,99,201,34,4,6,49,33,7,26,83,3,9,1,3,10,456528.423795,887872.204975
74592,gutieri01,1996,1,HOU,NL,89,218,28,62,8,1,1,15,6,1,23,42,3,3,4,1,4,794697.626606,1695028.75495
74603,hamiljo02,1996,1,SDN,NL,34,68,7,11,2,0,1,4,0,0,2,32,0,0,11,0,1,1099049.90914,2724153.35617
74605,hammoje01,1996,1,BAL,AL,71,248,38,56,10,1,9,27,3,3,23,53,1,4,6,1,7,1014507.60843,1977533.54744
74606,hamptmi01,1996,1,HOU,NL,29,42,9,10,1,0,0,3,0,0,4,11,0,1,7,0,1,929965.30773,5730811.50484
74616,harnipe01,1996,1,NYN,NL,32,55,3,5,1,0,0,1,0,0,2,18,0,0,10,1,0,12596802.8047,12968584.2885
74617,harrile01,1996,1,CIN,NL,125,302,33,86,17,2,5,32,14,6,21,31,1,1,6,3,3,1859930.61546,2623258.78743
74622,haselbi01,1996,1,BOS,AL,77,237,33,65,13,1,8,34,4,2,19,52,3,1,0,0,13,1048324.52871,2623258.78743
74632,henderi01,1996,1,SDN,NL,148,465,110,112,17,2,9,29,37,15,125,90,2,10,0,2,5,10990499.0914,12288958.4734
74640,hernajo01,1996,1,CHN,NL,131,331,52,80,14,1,10,41,4,0,24,97,4,1,5,2,10,855568.083112,1816102.23745
74648,higgibo02,1996,1,DET,AL,130,440,75,141,35,0,26,81,6,3,65,66,7,1,3,6,7,574887.644779,1513418.53121
74649,hillgl01,1996,1,SFN,NL,98,379,56,106,26,0,19,67,6,3,33,95,3,6,0,3,6,5748876.44779,6860830.67481
74653,hoffmtr01,1996,1,SDN,NL,70,8,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3229515.88684,6053674.12483
74654,hoilech01,1996,1,BAL,AL,127,407,64,105,13,0,25,73,0,1,57,97,1,9,1,7,7,11328668.2942,14528817.8996
74656,hollato01,1996,1,LAN,NL,149,478,64,139,26,4,12,59,21,6,41,93,1,2,3,2,2,459910.115823,2219680.51244
74669,howarda02,1996,1,KCA,AL,143,420,51,92,14,5,4,48,5,6,40,74,0,4,17,4,6,2029015.21687,3077284.34679
74689,huskebu01,1996,1,NYN,NL,118,414,43,115,16,2,15,60,1,2,27,77,3,0,0,4,10,392276.275261,855585.942976
74697,isrinja01,1996,1,NYN,NL,27,51,5,13,2,0,2,9,0,0,3,15,0,0,2,1,0,571505.952751,855585.942976
74702,jahajo01,1996,1,ML4,AL,148,543,108,163,28,1,34,118,3,1,85,118,1,5,0,3,16,3719861.23092,13671214.0652
74707,javiest01,1996,1,SFN,NL,71,274,44,74,25,0,2,22,14,2,25,51,0,2,5,0,4,3381692.02811,5448306.71235
74709,jeffere01,1996,1,BOS,AL,122,386,67,134,30,4,19,74,0,0,25,89,5,3,0,4,11,2350275.95954,7667987.22478
74712,jeterde01,1996,1,NYA,AL,157,582,104,183,25,6,10,78,14,7,48,102,1,9,6,9,13,439619.963654,2219680.51244
74714,johnsch04,1996,1,FLO,NL,120,386,34,84,13,1,13,37,1,0,40,91,6,2,2,4,20,743972.246184,1170376.99747
74718,johnsla03,1996,1,NYN,NL,160,682,117,227,31,21,9,69,50,12,33,40,8,1,3,5,8,9181293.85632,12309137.3872
74719,johnsma01,1996,1,PIT,NL,127,343,55,94,24,0,13,47,6,4,44,64,3,5,0,4,5,431165.733584,958498.403098
74722,jonesbo03,1996,1,NYN,NL,31,60,6,7,2,0,0,2,0,0,3,20,0,0,9,0,1,1369585.27138,7768881.79353
74724,jonesch06,1996,1,ATL,NL,157,598,114,185,32,5,30,110,14,1,87,88,0,0,1,7,14,2789895.92319,6154568.69358
74731,jordabr01,1996,1,SLN,NL,140,513,82,159,36,1,17,104,22,5,29,84,4,7,2,9,6,8454230.07027,13318083.0746
74732,jordake01,1996,1,PHI,NL,43,131,15,37,10,0,3,12,2,1,5,20,0,1,3,2,3,368604.431064,706261.98123
74741,karkoro01,1996,1,CHA,AL,111,355,44,78,22,0,10,38,0,0,24,93,2,1,7,2,7,7524264.76254,6053674.12483
74745,kellymi02,1996,1,CIN,NL,19,49,5,9,4,0,1,7,4,0,9,11,0,2,0,0,2,422711.503514,706261.98123
74746,kellypa03,1996,1,NYA,AL,13,21,4,3,0,0,0,2,0,1,2,9,0,0,0,0,1,3043522.8253,4439361.02487
74747,kellyro01,1996,1,MIN,AL,98,322,41,104,17,4,6,47,10,2,23,53,0,7,0,5,17,1859930.61546,3026837.06241
74748,kendaja01,1996,1,PIT,NL,130,414,54,124,23,5,3,42,5,2,35,30,11,15,3,4,7,368604.431064,948408.946223
74755,kileda01,1996,1,HOU,NL,37,73,3,10,4,0,0,5,0,0,3,34,0,0,7,1,0,4227115.03514,6860830.67481
74761,kleskry01,1996,1,ATL,NL,153,528,90,149,21,4,34,93,6,3,68,129,10,2,0,4,10,1065232.98885,9887667.73722
74766,knorrra01,1996,1,HOU,NL,37,87,7,17,5,0,1,7,0,1,5,18,2,1,0,1,1,946873.767871,1210734.82497
74768,kreutch01,1996,1,CHA,AL,46,114,14,25,8,0,3,18,0,0,13,29,0,2,2,1,2,1183592.20984,2613169.33055
74774,lansimi01,1996,1,MON,NL,159,641,99,183,40,2,11,53,23,8,44,85,1,10,9,1,19,1065232.98885,10896613.4247
74781,leiteal01,1996,1,FLO,NL,33,70,3,7,0,0,0,1,0,0,4,45,0,0,7,0,1,9299653.0773,11703769.9747
74785,lemkema01,1996,1,ATL,NL,135,498,64,127,17,0,5,37,5,2,53,48,1,0,5,6,9,5072538.04216,8071565.49977
74790,levisje01,1996,1,ML4,AL,104,233,27,55,6,1,1,21,0,0,38,15,0,2,1,0,7,507253.804216,837424.920601
74791,lewisda01,1996,1,CHA,AL,141,337,55,77,12,2,4,53,21,5,45,40,1,3,15,5,9,5495249.54568,5347412.1436
74795,liebejo01,1996,1,PIT,NL,51,36,4,7,3,0,0,3,0,0,3,11,0,0,3,0,2,507253.804216,1351987.22121
74796,liebemi01,1996,1,PHI,NL,50,166,21,42,8,0,7,23,0,0,10,30,0,2,0,4,4,422711.503514,867693.291225
74803,livinsc01,1996,1,SDN,NL,102,172,20,51,4,1,2,20,0,1,9,22,0,0,0,0,6,1859930.61546,2421469.64993
74806,loaizes01,1996,1,PIT,NL,11,17,1,2,0,0,0,1,0,0,0,2,0,0,5,0,1,507253.804216,807156.549977
74812,lopezja01,1996,1,ATL,NL,138,489,56,138,19,1,23,69,1,6,28,84,5,3,1,5,17,980690.688152,8273354.63727
74814,loretma01,1996,1,ML4,AL,73,154,20,43,3,0,1,13,2,1,14,15,0,0,2,0,7,368604.431064,675993.610606
74820,mabryjo01,1996,1,SLN,NL,151,543,63,161,30,2,13,74,3,2,37,84,11,3,3,5,21,676338.405622,1573955.27246
74822,macfami01,1996,1,KCA,AL,112,379,58,104,24,2,19,54,3,3,31,57,5,7,0,2,4,2874438.22389,3581757.19052
74842,martial03,1996,1,PIT,NL,155,630,101,189,40,1,18,72,38,12,54,116,2,2,1,7,9,1690846.01405,9147775.57834
74843,martida01,1996,1,CHA,AL,146,440,85,140,20,8,10,53,15,7,52,52,1,3,2,1,4,3144973.58614,3833993.61239
74845,martied01,1996,1,SEA,AL,139,499,121,163,52,2,26,103,3,3,123,84,12,8,0,4,15,11835922.0984,12309137.3872
74848,martino01,1996,1,CHA,AL,70,140,30,49,7,0,1,14,10,2,6,17,0,0,4,1,4,541070.724498,1412523.96246
74850,martipe02,1996,1,MON,NL,33,64,5,6,1,0,0,4,0,0,4,29,0,1,16,0,0,1065232.98885,14589354.6408
74856,marzajo01,1996,1,SEA,AL,41,106,8,26,6,0,0,6,0,0,7,15,0,4,3,0,2,591796.104919,1008945.68747
74858,mathemi01,1996,1,ML4,AL,106,313,31,64,15,2,8,46,3,2,14,80,0,3,7,4,9,507253.804216,847514.377476
74870,mccraqu01,1996,1,COL,NL,124,283,50,82,13,6,3,40,17,6,32,62,4,1,12,1,5,378749.507148,799084.984477
74877,mcgeewi01,1996,1,SLN,NL,123,309,52,95,15,2,5,41,5,2,18,60,2,2,1,1,8,2029015.21687,5246517.57485
74882,mclemma01,1996,1,TEX,AL,147,517,84,150,23,4,5,46,27,10,87,69,5,0,2,5,16,4142572.73443,7264408.94979
74887,mearepa01,1996,1,MIN,AL,152,517,66,138,26,7,8,67,9,4,17,90,1,9,4,7,19,929965.30773,5750990.41859
74899,mieskma01,1996,1,ML4,AL,127,374,46,104,24,3,14,64,1,5,26,76,2,2,1,6,9,676338.405622,2017891.37494
74903,milleku01,1996,1,FLO,NL,26,8,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,399039.659317,657832.588231
74909,mimbsmi01,1996,1,PHI,NL,21,33,0,4,0,0,0,0,0,0,0,12,0,0,2,0,1,541070.724498,807156.549977
74919,mlickda01,1996,1,NYN,NL,51,10,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,659429.945481,2461827.47743
74923,molitpa01,1996,1,MIN,AL,161,660,99,225,41,8,9,113,18,6,56,72,10,3,0,9,21,6847926.35692,14125239.6246
74924,mondera01,1996,1,LAN,NL,157,634,98,188,40,7,24,88,14,7,32,122,9,5,0,2,6,3212607.4267,10896613.4247
74931,moranmi01,1996,1,PHI,NL,140,539,64,135,24,6,3,32,26,5,49,87,0,9,5,4,15,6425214.85341,7466198.08729
74932,mordemi01,1996,1,ATL,NL,66,108,12,26,5,0,2,8,1,0,9,24,1,0,4,1,1,456528.423795,807156.549977
74938,morriha02,1996,1,CIN,NL,142,528,82,165,32,4,16,80,7,5,50,76,5,5,5,6,12,5410707.24498,12510926.5246
74941,moutoja01,1996,1,HOU,NL,122,300,40,79,15,1,3,34,21,9,38,55,2,0,2,3,9,662811.63751,1674849.8412
74942,moutoly01,1996,1,CHA,AL,87,214,25,63,8,1,7,39,3,0,22,50,4,2,0,3,3,456528.423795,908051.118724
74949,munozbo01,1996,1,PHI,NL,6,7,1,1,1,0,0,0,0,0,0,3,0,0,1,0,0,490345.344076,807156.549977
74957,myersgr01,1996,1,MIN,AL,97,329,37,94,22,3,6,47,0,0,19,52,3,0,0,5,11,1606303.71335,2320575.08118
74963,naehrti01,1996,1,BOS,AL,116,430,77,124,16,0,17,65,2,1,49,63,4,4,2,4,14,4058030.43373,10896613.4247
74972,nevinph01,1996,1,DET,AL,38,120,15,35,5,0,8,19,1,0,8,39,0,1,0,1,1,405803.043373,718369.32948
74975,newsowa01,1996,1,TEX,AL,91,235,34,60,14,1,10,31,3,0,37,82,1,0,0,1,3,845423.007027,1513418.53121
74977,nieveme01,1996,1,DET,AL,120,431,71,106,23,4,24,60,1,2,44,158,2,6,0,3,10,574887.644779,1351987.22121
74978,nilssda01,1996,1,ML4,AL,123,453,81,150,33,2,17,84,2,3,57,68,6,3,0,3,4,3635318.93022,10896613.4247
74980,nixonot01,1996,1,TOR,AL,125,496,87,142,15,1,1,29,54,13,71,68,1,1,7,0,9,6425214.85341,10089456.8747
74982,nomohi01,1996,1,LAN,NL,33,75,1,10,4,0,0,3,0,0,2,38,0,0,10,0,1,2029015.21687,3632204.4749
74986,obandsh01,1996,1,MON,NL,89,178,30,44,9,0,8,22,2,0,22,48,1,1,0,1,2,557979.184638,746619.808729
74987,obriech01,1996,1,TOR,AL,109,324,33,77,17,0,13,44,0,1,29,68,1,17,3,2,8,1690846.01405,2522364.21868
74989,offerjo01,1996,1,KCA,AL,151,561,85,170,33,8,5,47,24,10,74,98,3,1,7,2,9,3719861.23092,6457252.39982
74991,oleartr01,1996,1,BOS,AL,149,497,68,129,28,5,15,81,3,2,47,80,3,4,1,3,13,811606.086746,4439361.02487
74995,olivejo01,1996,1,CIN,NL,106,289,31,70,12,1,11,46,2,0,28,54,6,2,3,3,8,2394237.9559,1513418.53121
75000,ordonre01,1996,1,NYN,NL,151,502,51,129,12,4,1,30,1,3,22,53,12,1,4,1,12,368604.431064,776888.179353
75004,osbordo01,1996,1,SLN,NL,30,59,6,13,4,0,1,10,0,1,3,24,0,0,10,0,0,2451726.72038,11098402.5622
75005,osikke01,1996,1,PIT,NL,48,140,18,41,14,1,1,14,1,0,14,22,1,1,1,0,3,368604.431064,706261.98123
75009,owenser01,1996,1,CIN,NL,88,205,26,41,6,0,0,9,16,2,23,38,1,1,1,2,2,368604.431064,706261.98123
75012,pagnoto01,1996,1,SLN,NL,119,407,48,110,23,0,13,55,4,1,24,78,2,2,3,4,9,9046026.17519,6659041.53731
75019,paquecr01,1996,1,KCA,AL,118,429,61,111,15,1,22,67,5,3,23,101,2,2,3,5,11,507253.804216,1372166.13496
75022,parkch01,1996,1,LAN,NL,48,19,0,1,0,0,0,2,0,0,1,9,0,0,3,0,0,419329.811486,1089661.34247
75044,perezed01,1996,1,CIN,NL,18,36,8,8,0,0,3,5,0,0,5,9,1,0,0,0,2,473436.883935,726440.894979
75045,perezed02,1996,1,ATL,NL,68,156,19,40,9,1,4,17,0,0,8,19,0,1,0,2,6,377058.661134,696172.524355
75048,perezro01,1996,1,TOR,AL,86,202,30,66,10,0,2,21,3,0,8,17,0,1,4,1,6,387203.737219,746619.808729
75049,perezto03,1996,1,TOR,AL,91,295,24,74,13,4,1,19,1,2,25,29,0,1,6,1,10,473436.883935,746619.808729
