num,playerID,yearID,stint,teamID,IgID,W,L,G,GS,CG,SHO,SV,Ipouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,prev_salary,salary
30489,belchti01,1996,1,KCA,AL,15,11,35,35,4,1,0,716,262,104,28,68,113,0.281,3.92,4,7,6,0,1021,0,117,6,10,31,4734368.83935,9282300.32474
30491,benesal01,1996,1,SLN,NL,13,10,34,32,3,1,0,573,192,104,27,87,131,0.266,4.9,3,5,7,1,840,1,120,15,9,14,412566.427429,968587.859973
30493,benitar01,1996,1,BAL,AL,1,0,18,0,0,0,4,43,7,6,2,6,20,0.143,3.77,0,1,0,0,56,8,6,0,1,1,524162.264357,1109840.25622
30495,bereja01,1996,1,CHA,AL,0,1,5,5,0,0,0,50,26,19,3,18,19,0.356,10.26,1,2,0,0,93,0,19,1,1,0,777789.166465,1695028.75495
30496,bergmse01,1996,1,SDN,NL,6,8,41,14,0,0,0,340,119,55,14,33,85,0.274,4.37,3,7,2,2,482,11,63,8,4,12,693246.865763,1109840.25622
30497,bertomi01,1996,1,CHA,AL,2,0,15,2,0,0,0,84,28,16,5,20,19,0.257,5.14,3,4,0,0,130,4,18,0,1,2,370295.277078,645725.239982
30500,bielemi01,1996,1,ATL,NL,4,3,40,5,0,0,2,226,63,22,8,33,71,0.224,2.63,6,2,0,0,317,8,24,0,3,4,422711.503514,2855316.29554
30503,blumaja01,1996,1,KCA,AL,0,0,17,0,0,0,5,60,18,8,2,4,14,0.247,3.6,1,1,2,0,82,10,9,2,1,3,368604.431064,665904.153731
30504,bochtdo01,1996,1,SDN,NL,2,4,63,0,0,0,3,197,45,22,6,39,68,0.195,3.02,8,8,1,2,278,17,25,5,2,3,490345.344076,1008945.68747
30510,borbope02,1996,1,ATL,NL,3,0,43,0,0,0,1,108,26,11,1,7,31,0.203,2.75,0,0,1,0,140,19,12,4,0,3,481891.114006,746619.808729
30512,borowjo01,1996,1,ATL,NL,2,4,22,0,0,0,0,78,33,14,4,13,15,0.324,4.85,4,1,1,0,121,8,15,5,0,3,377058.661134,635635.783107
30515,bottari01,1996,1,PHI,NL,4,5,61,0,0,0,34,203,47,24,6,23,74,0.197,3.19,2,3,2,0,269,56,24,4,2,3,625613.0252,1715207.6687
30516,botteke01,1996,1,CHN,NL,3,5,48,0,0,0,1,185,59,18,3,19,33,0.255,2.63,4,2,3,0,258,10,25,5,0,7,375367.81512,786977.636228
30521,brantje01,1996,1,CIN,NL,1,2,66,0,0,0,44,213,54,19,7,28,76,0.215,2.41,6,2,0,0,288,61,21,4,5,6,6256130.252,11300191.6997
30529,burbada01,1996,1,CIN,NL,11,13,34,33,0,0,0,585,179,83,18,97,148,0.244,3.83,9,9,2,1,849,0,96,5,12,12,3804403.53162,8475143.77476
30537,candito01,1996,1,LAN,NL,9,11,28,27,1,0,0,457,172,76,18,43,79,0.288,4.49,3,3,3,1,657,0,91,8,5,18,10145076.0843,12107348.2497
30544,casiala01,1996,1,CHN,NL,1,1,35,0,0,0,0,72,14,5,2,11,15,0.187,1.88,3,1,1,0,90,4,5,2,1,6,929965.30773,1412523.96246
30545,castifr01,1996,1,CHN,NL,7,16,33,33,1,1,0,547,209,107,28,46,139,0.288,5.28,4,2,8,1,789,0,112,4,5,11,5410707.24498,7022261.9848
30548,charlno01,1996,1,SEA,AL,4,7,70,0,0,0,20,227,68,34,7,38,73,0.244,4.04,1,9,1,0,323,50,37,3,2,10,7017010.95833,11905559.1122
30550,chrisja01,1996,1,PIT,NL,3,3,33,0,0,0,0,133,56,33,7,19,38,0.311,6.7,2,4,1,1,205,9,34,2,3,2,485272.806034,786977.636228
30552,clarkma01,1996,1,NYN,NL,14,11,32,32,2,0,0,637,217,81,20,48,142,0.265,3.43,8,6,3,2,883,0,98,8,4,23,3719861.23092,8878722.04975
30556,clontbr01,1996,1,ATL,NL,6,3,81,0,0,0,1,242,78,51,11,33,49,0.255,5.69,8,0,2,1,350,11,53,5,4,9,464982.653865,988766.773722
30559,cookest01,1996,1,PIT,NL,0,0,3,0,0,0,0,25,11,7,1,5,7,0.314,7.56,0,1,0,0,41,1,7,0,1,0,608704.56506,1210734.82497
30560,coppiro01,1996,1,BAL,AL,10,6,23,22,0,0,0,375,126,72,25,60,104,0.263,5.18,1,4,2,0,548,1,76,2,5,9,368604.431064,746619.808729
30562,cordofr01,1996,1,PIT,NL,4,7,59,6,0,0,12,297,103,45,11,20,95,0.263,4.09,6,2,2,1,414,41,49,1,0,9,368604.431064,847514.377476
30563,cormirh01,1996,1,MON,NL,7,10,33,27,1,1,0,479,165,74,16,41,100,0.27,4.17,3,8,9,0,674,1,80,4,8,14,3212607.4267,4237571.88738
30565,crabtti01,1996,1,TOR,AL,5,3,53,0,0,0,1,202,59,19,4,22,57,0.231,2.54,4,3,3,0,284,21,26,2,2,5,449765.039739,988766.773722
30570,daalom01,1996,1,MON,NL,4,5,64,6,0,0,0,262,74,39,10,37,82,0.228,4.02,3,1,1,1,366,9,40,2,2,9,527543.956385,2219680.51244
30571,damicje01,1996,1,ML4,AL,6,6,17,17,0,0,0,258,88,52,21,31,53,0.267,5.44,0,1,0,1,367,0,53,3,3,2,368604.431064,696172.524355
30576,davisti01,1996,1,SEA,AL,2,2,40,0,0,0,0,128,43,19,4,17,34,0.259,4.01,1,0,2,0,187,4,21,1,1,5,473436.883935,877782.7481
30577,delucri01,1996,1,SFN,NL,3,6,56,0,0,0,0,185,62,40,8,31,55,0.259,5.84,6,7,3,0,279,20,44,4,2,5,1606303.71335,2522364.21868
30587,dreifda01,1996,1,LAN,NL,1,4,19,0,0,0,0,71,23,13,2,12,24,0.256,4.94,4,2,0,1,106,5,13,3,1,2,453146.731767,887872.204975
30589,eckerde01,1996,1,SLN,NL,0,6,63,0,0,0,30,180,65,22,8,6,49,0.274,3.3,2,0,4,0,251,53,26,1,3,6,7608807.06325,6558146.96856
30594,eldreca01,1996,1,ML4,AL,4,4,15,15,0,0,0,254,82,42,8,38,50,0.259,4.46,0,1,4,0,363,0,43,0,4,11,2407764.72401,3094101.45351
30597,erickjo01,1996,1,PIT,NL,4,5,28,4,0,0,8,140,56,30,11,19,46,0.292,5.79,2,2,0,0,213,13,35,1,1,3,456528.423795,807156.549977
30598,ericksc01,1996,1,BAL,AL,13,12,34,34,6,0,0,667,262,124,21,66,100,0.297,5.02,4,1,11,0,968,0,137,5,5,38,9806906.88152,13318083.0746
30599,eshelva01,1996,1,BOS,AL,6,3,39,10,0,0,0,263,112,69,13,58,59,0.311,7.08,4,4,2,0,428,1,79,3,5,11,473436.883935,734512.460479
30600,estessh01,1996,1,SFN,NL,3,5,11,11,0,0,0,210,63,28,3,39,60,0.243,3.6,3,4,2,0,305,0,30,5,0,12,368604.431064,655814.696856
30605,fernaos01,1996,1,SFN,NL,7,13,30,28,2,0,0,515,193,88,20,57,106,0.286,4.61,4,6,10,2,760,1,95,12,5,14,2141737.15724,3867623.79005
30607,fettemi01,1996,1,ML4,AL,3,3,61,0,0,0,32,184,65,23,4,26,53,0.274,3.38,4,5,1,0,268,55,28,0,4,9,5748876.44779,6961725.24355
30613,fossato01,1996,1,SLN,NL,0,4,65,0,0,0,2,141,43,14,7,21,36,0.231,2.68,3,3,0,0,209,11,19,1,1,2,2198099.81827,3026837.06241
30614,fosteke01,1996,1,CHN,NL,7,6,17,16,1,0,0,261,98,60,16,35,53,0.288,6.21,3,2,2,0,386,0,63,5,4,2,777789.166465,1109840.25622
30615,francjo01,1996,1,NYN,NL,4,3,51,0,0,0,28,162,54,11,2,21,48,0.26,1.83,0,2,0,0,235,44,15,6,0,4,8792399.27309,12107348.2497
30621,garceri01,1996,1,BOS,AL,3,2,37,0,0,0,0,132,42,24,5,33,55,0.251,4.91,5,0,0,0,205,9,26,0,5,2,448074.193725,694154.63298
30623,gardnma01,1996,1,SFN,NL,12,7,30,28,4,1,0,538,200,88,28,57,145,0.283,4.42,3,2,8,0,782,0,105,6,5,13,684792.635692,3632204.4749
30629,goodedw01,1996,1,NYA,AL,11,7,29,29,1,1,0,512,169,95,19,88,126,0.259,5.01,4,9,9,1,756,0,101,1,5,11,3212607.4267,8071565.49977
30630,gordoto01,1996,1,BOS,AL,12,9,34,34,4,1,0,647,249,134,28,105,171,0.284,5.59,5,6,4,1,998,0,143,2,11,13,10314160.6857,11703769.9747
30631,gracemi02,1996,1,PHI,NL,7,2,12,12,1,1,0,240,72,31,9,16,49,0.238,3.49,1,0,1,1,323,0,33,4,0,5,368604.431064,746619.808729
30635,groombu01,1996,1,OAK,AL,5,0,72,1,0,0,2,232,85,33,8,34,57,0.281,3.84,3,5,3,0,341,16,37,2,0,12,659429.945481,1573955.27246
30638,guarded01,1996,1,MIN,AL,6,5,83,0,0,0,4,221,61,43,12,33,74,0.228,5.25,4,3,3,0,313,17,45,6,4,5,524162.264357,1210734.82497
30642,guthrma01,1996,1,LAN,NL,2,3,66,0,0,0,1,219,65,18,3,22,56,0.24,2.22,2,1,1,0,302,16,21,4,4,5,2942072.06446,6457252.39982
30645,hallda01,1996,1,LAN,NL,0,2,9,0,0,0,0,36,13,8,2,5,12,0.271,6.0,0,0,0,0,53,3,9,0,0,1,591796.104919,1473060.70371
30646,hamiljo02,1996,1,SDN,NL,15,9,34,33,3,1,0,635,206,98,19,83,184,0.256,4.17,3,14,9,1,908,0,100,6,5,24,1099049.90914,2724153.35617
30648,hamptmi01,1996,1,HOU,NL,10,10,27,27,2,1,0,481,175,64,12,49,101,0.28,3.59,1,7,3,2,691,0,79,10,3,18,929965.30773,5730811.50484
30651,haneych01,1996,1,KCA,AL,10,14,35,35,4,1,0,684,267,119,29,51,115,0.291,4.7,0,8,6,0,988,0,136,5,8,18,1944472.91616,6860830.67481
30655,harnipe01,1996,1,NYN,NL,8,12,31,31,2,1,0,584,195,91,30,61,114,0.26,4.21,5,7,7,3,839,0,103,13,9,10,12596802.8047,12968584.2885
30661,hawkila01,1996,1,MIN,AL,1,1,7,6,0,0,0,79,42,24,8,9,24,0.372,8.2,0,1,0,1,124,1,24,1,1,4,397348.813303,605367.412483
30666,hennemi01,1996,1,TEX,AL,0,7,49,0,0,0,31,126,41,27,6,17,34,0.258,5.79,5,4,0,0,182,45,28,4,2,2,5139093.12297,1008945.68747
30668,hentgpa01,1996,1,TOR,AL,20,10,35,35,10,3,0,797,238,95,20,94,177,0.241,3.22,3,8,5,0,1100,0,105,5,8,24,7946976.26606,13318083.0746
30669,heredfe01,1996,1,FLO,NL,1,1,21,0,0,0,0,50,21,8,1,10,10,0.313,4.32,1,2,0,0,78,5,8,0,1,1,368604.431064,617474.760733
30676,hershor01,1996,1,CLE,AL,15,9,33,33,1,0,0,618,238,97,21,58,125,0.287,4.24,4,11,12,1,908,0,115,5,4,24,5917961.04919,12510926.5246
30679,hoffmtr01,1996,1,SDN,NL,9,5,70,0,0,0,42,264,50,22,6,31,111,0.161,2.25,5,2,2,0,348,62,23,2,2,2,3229515.88684,6053674.12483
30684,honeyri01,1996,1,SLN,NL,2,1,61,0,0,0,4,142,42,15,3,7,30,0.24,2.85,3,1,0,2,190,13,15,5,3,4,2029015.21687,2017891.37494
30688,hudekjo01,1996,1,HOU,NL,2,0,15,0,0,0,2,48,12,5,2,5,14,0.207,2.81,2,1,0,1,65,6,5,2,0,0,710155.325903,1664760.38433
30690,huismri01,1996,1,KCA,AL,2,1,22,0,0,0,1,88,25,15,4,18,23,0.231,4.6,2,0,0,0,130,5,15,2,2,2,399039.659317,665904.153731
30693,hurtaed01,1996,1,SEA,AL,2,5,16,4,0,0,2,143,61,41,10,30,36,0.324,7.74,3,2,0,0,223,6,42,0,5,7,397348.813303,625546.326232
30696,isrinja01,1996,1,NYN,NL,6,14,27,27,2,1,0,515,190,91,13,73,114,0.284,4.77,5,14,8,0,766,0,103,7,9,20,571505.952751,855585.942976
30699,jacomja01,1996,1,KCA,AL,0,4,49,2,0,0,1,143,67,25,5,22,32,0.337,4.72,5,1,2,0,226,21,27,3,0,6,507253.804216,887872.204975
30707,jonesbo03,1996,1,NYN,NL,12,8,31,31,3,1,0,587,219,96,26,46,116,0.288,4.42,6,2,3,0,826,0,102,12,5,22,1369585.27138,7768881.79353
30709,jonesdo01,1996,2,ML4,AL,5,0,24,0,0,0,1,95,31,12,3,13,34,0.254,3.41,2,1,2,0,139,8,13,0,2,1,368604.431064,2421485.79306
30716,karchma01,1996,1,CHA,AL,7,4,50,0,0,0,1,178,61,38,10,41,46,0.268,5.76,8,4,2,0,278,13,42,2,4,5,456528.423795,807156.549977
30717,karlsc01,1996,1,ML4,AL,13,9,32,32,3,1,0,622,220,112,29,72,121,0.271,4.86,0,5,11,1,905,0,124,2,7,22,524162.264357,1008945.68747
30718,keaglgr01,1996,1,DET,AL,3,6,26,6,0,0,0,263,104,72,13,68,70,0.298,7.39,5,2,9,0,435,5,76,2,7,4,368604.431064,686083.067481
30722,kileda01,1996,1,HOU,NL,12,11,35,33,4,0,0,657,233,102,16,97,219,0.276,4.19,8,13,16,3,975,1,113,10,9,18,4227115.03514,6860830.67481
30733,leiteal01,1996,1,FLO,NL,16,12,33,33,2,1,0,646,153,70,14,119,200,0.202,2.93,3,5,11,0,896,0,74,7,3,23,9299653.0773,11703769.9747
30736,leskacu01,1996,1,COL,NL,7,5,70,0,0,0,6,221,82,51,12,38,76,0.285,6.23,1,6,2,2,334,32,51,3,3,6,913056.84759,2085155.76604
30739,liebejo01,1996,1,PIT,NL,9,5,51,15,0,0,1,426,156,63,19,28,94,0.279,3.99,2,0,3,0,600,6,70,7,2,11,507253.804216,1351987.22121
30743,lirafe01,1996,1,DET,AL,6,14,32,32,3,2,0,584,204,113,30,66,113,0.269,5.22,2,7,10,0,850,0,123,5,11,15,574887.644779,1150198.08372
30746,loaizes01,1996,1,PIT,NL,2,3,10,10,1,1,0,158,65,29,11,19,32,0.308,4.96,2,0,2,0,236,0,32,3,1,5,507253.804216,807156.549977
30749,lopezal02,1996,1,CLE,AL,5,4,13,10,0,0,0,186,80,44,14,22,45,0.311,6.39,1,2,2,0,282,0,47,0,1,7,446383.347711,710297.76398
30750,ludwier01,1996,1,SLN,NL,0,1,6,1,0,0,0,30,11,10,4,3,12,0.275,9.0,0,0,1,0,45,2,11,0,1,0,368604.431064,625546.326232
30760,mantema01,1996,1,FLO,NL,1,0,14,0,0,0,0,55,13,13,2,21,25,0.197,6.38,1,2,1,0,89,1,13,1,0,1,439619.963654,908051.118724
30769,mathetj01,1996,1,SLN,NL,2,6,67,0,0,0,6,251,62,28,8,32,80,0.203,3.01,4,1,2,0,345,23,32,5,0,1,439619.963654,968587.859973
30773,mccargr01,1996,1,SEA,AL,0,0,10,0,0,0,0,29,8,2,0,4,7,0.229,1.86,0,0,4,0,45,1,2,1,1,1,368604.431064,609403.195233
30789,mesajo01,1996,1,CLE,AL,2,7,69,0,0,0,39,217,69,30,6,28,64,0.257,3.73,4,4,3,0,304,60,32,2,2,8,6331281.59394,7858568.99358
30794,milleku01,1996,1,FLO,NL,1,3,26,5,0,0,0,139,57,35,5,33,30,0.313,6.8,8,1,2,1,222,6,41,4,1,8,399039.659317,657832.588231
30795,milletr01,1996,1,MIN,AL,1,2,7,7,0,0,0,79,45,27,7,9,15,0.388,9.23,0,0,0,0,126,0,29,1,0,4,368604.431064,605367.412483
30797,millsal01,1996,1,BAL,AL,3,2,49,0,0,0,3,164,40,26,10,35,50,0.208,4.28,2,6,1,0,233,23,26,3,2,2,2029015.21687,3430415.3374
30798,mimbsmi01,1996,1,PHI,NL,3,9,21,17,0,0,0,298,116,61,13,41,56,0.294,5.53,1,7,2,0,448,0,66,8,3,12,541070.724498,807156.549977
30802,miranan01,1996,1,ML4,AL,7,6,46,12,0,0,1,328,116,60,12,69,78,0.277,4.94,4,10,2,0,503,5,68,5,8,6,456528.423795,1412523.96246
30804,mlickda01,1996,1,NYN,NL,6,7,51,2,0,0,1,270,95,33,9,33,83,0.277,3.3,8,7,6,0,393,16,46,8,3,13,659429.945481,2461827.47743
30806,mohlemi01,1996,1,OAK,AL,6,3,72,0,0,0,7,243,79,33,9,41,64,0.263,3.67,6,9,1,0,352,30,36,6,4,10,524162.264357,1008945.68747
30808,montgje01,1996,1,KCA,AL,4,6,48,0,0,0,24,190,59,30,14,19,45,0.251,4.26,3,0,3,0,261,41,31,3,1,8,7270637.86044,9282300.32474
30819,munozbo01,1996,1,PHI,NL,0,3,6,6,0,0,0,76,42,22,5,7,8,0.375,7.82,1,0,1,0,123,0,28,2,1,3,490345.344076,807156.549977
30820,munozmi01,1996,1,COL,NL,2,2,54,0,0,0,0,134,55,33,4,16,45,0.302,6.65,2,0,1,0,203,7,33,3,1,4,980690.688152,1412523.96246
30823,myersmi01,1996,1,DET,AL,1,5,83,0,0,0,6,194,70,36,6,34,69,0.272,5.01,8,2,4,0,298,25,41,2,1,7,431165.733584,948408.946223
30827,naultda01,1996,1,MIN,AL,3,2,49,0,0,0,4,171,43,24,5,35,56,0.207,3.79,3,2,0,0,245,15,26,2,0,6,368604.431064,665904.153731
30831,nelsoje01,1996,1,NYA,AL,4,4,73,0,0,0,2,223,75,36,6,36,91,0.262,4.36,1,4,2,0,328,27,38,3,1,7,2908255.14417,4399003.19738
30832,nenro01,1996,1,FLO,NL,5,1,75,0,0,0,35,249,67,18,2,21,92,0.225,1.95,6,4,1,0,326,66,21,5,1,11,1149775.28956,12430210.8696
30835,nomohi01,1996,1,LAN,NL,16,11,33,33,3,2,0,685,180,81,23,85,234,0.218,3.19,6,11,2,3,932,0,93,12,6,11,2029015.21687,3632204.4749
30836,ogeach01,1996,1,CLE,AL,10,6,29,21,1,1,0,440,151,78,22,42,101,0.266,4.79,3,2,5,0,620,2,82,3,3,11,490345.344076,2152416.12134
30837,olivaom01,1996,1,DET,AL,7,11,25,25,4,0,0,480,169,87,16,75,81,0.275,4.89,4,4,9,1,708,0,90,3,6,24,1707754.4742,4540255.59362
30838,oliveda02,1996,1,TEX,AL,14,6,30,30,1,1,0,521,190,90,20,76,112,0.279,4.66,3,5,10,1,777,0,97,2,7,14,743972.246184,4338466.45613
30842,oroscje01,1996,1,BAL,AL,3,1,66,0,0,0,0,167,42,21,5,28,52,0.207,3.4,4,2,2,0,236,10,22,2,1,4,2536269.02108,4439361.02487
30843,osbordo01,1996,1,SLN,NL,13,9,30,30,2,1,0,596,191,78,22,57,134,0.254,3.53,5,6,1,1,822,0,87,7,4,11,2451726.72038,11098402.5622
30845,osunaan01,1996,1,LAN,NL,9,6,73,0,0,0,4,252,65,28,6,32,85,0.22,3.0,12,3,2,2,342,21,33,7,5,7,507253.804216,1210734.82497
30849,paniajo01,1996,1,MON,NL,2,4,13,11,0,0,0,153,55,20,7,23,27,0.282,3.53,0,2,3,2,223,0,24,1,1,8,368604.431064,625546.326232
30850,parkch01,1996,1,LAN,NL,5,5,48,10,0,0,0,326,82,44,7,71,119,0.209,3.64,3,4,4,3,477,7,48,8,1,9,419329.811486,1089661.34247
30855,pattebo01,1996,1,CHN,NL,3,3,79,0,0,0,8,164,46,19,6,22,53,0.229,3.13,7,1,1,1,230,27,19,2,4,4,2282642.11897,4237571.88738
30858,pavliro01,1996,1,TEX,AL,15,8,34,34,7,0,0,603,216,116,28,81,127,0.276,5.19,5,8,5,0,877,0,120,3,4,21,4227115.03514,11501980.8372
30867,petkoma01,1996,1,SLN,NL,11,2,48,6,0,0,0,266,83,35,9,35,45,0.251,3.55,2,2,5,1,377,7,37,5,1,16,507253.804216,1311629.39371
30868,pettian01,1996,1,NYA,AL,21,8,35,34,2,0,0,663,229,95,23,72,162,0.271,3.87,2,6,3,1,929,1,105,7,3,23,659429.945481,2421469.64993
30869,pichahi01,1996,1,KCA,AL,3,5,57,0,0,0,3,204,74,41,5,26,43,0.284,5.43,5,4,2,0,294,28,41,3,2,12,2113557.51757,3147910.54491
30871,plunker01,1996,1,CLE,AL,3,2,56,0,0,0,2,233,56,21,6,34,85,0.203,2.43,2,4,3,1,318,12,21,1,4,5,2536269.02108,7466198.08729
30875,portuma01,1996,1,CIN,NL,8,9,27,26,1,1,0,468,146,69,20,42,93,0.248,3.98,2,6,2,0,646,0,77,7,6,10,14654001.0429,1614313.09995
30877,powelja04,1996,1,FLO,NL,4,3,67,0,0,0,2,214,71,36,5,36,52,0.255,4.54,1,3,4,0,321,16,41,2,1,9,399039.659317,839442.811976
30878,prietar01,1996,1,OAK,AL,6,7,21,21,2,0,0,377,130,58,9,54,75,0.273,4.15,2,6,7,2,547,0,66,5,5,15,612086.257088,782941.853478
30882,quantpa01,1996,1,TOR,AL,5,14,38,20,0,0,0,403,172,81,27,51,86,0.317,5.43,3,1,2,1,609,7,90,5,7,12,2620811.32179,2825047.92492
30884,radinsc01,1996,1,LAN,NL,5,1,58,0,0,0,1,157,52,14,2,17,48,0.264,2.41,5,0,0,3,221,19,19,4,3,3,2029015.21687,3632204.4749
30885,radkebr01,1996,1,MIN,AL,11,16,35,35,3,0,0,696,231,115,40,57,148,0.256,4.46,2,1,4,0,973,0,125,5,6,16,591796.104919,1816102.23745
30886,rapppa01,1996,1,FLO,NL,8,16,30,29,0,0,0,487,184,92,12,91,86,0.301,5.1,6,13,3,0,728,1,95,15,8,23,1183592.20984,4540255.59362
30887,reedst01,1996,1,COL,NL,4,3,70,0,0,0,0,225,66,33,11,19,51,0.239,3.96,0,1,6,0,307,7,38,2,4,6,1521761.41265,4842939.29986
30889,remlimi01,1996,1,CIN,NL,0,1,19,4,0,0,0,82,24,17,4,19,19,0.245,5.6,2,2,3,2,125,2,17,3,1,3,439619.963654,625546.326232
30891,reyesca01,1996,1,OAK,AL,7,10,46,10,0,0,0,367,134,65,19,61,78,0.282,4.78,8,2,2,1,550,14,71,2,8,14,574887.644779,807156.549977
30893,reynosh01,1996,1,HOU,NL,16,10,35,35,4,1,0,717,227,97,20,44,204,0.249,3.65,3,5,8,1,981,0,103,11,7,10,1115958.36928,8273354.63727
30894,rhodear01,1996,1,BAL,AL,9,1,28,2,0,0,1,159,48,24,6,23,62,0.241,4.08,3,0,0,0,224,5,28,1,1,7,1014507.60843,6457252.39982
30895,rislebi01,1996,1,TOR,AL,0,1,25,0,0,0,0,125,33,18,7,25,29,0.221,3.89,0,1,0,0,177,11,20,1,2,5,794697.626606,1533597.44496
30896,ritzke01,1996,1,COL,NL,17,11,35,35,2,0,0,639,236,125,24,105,105,0.282,5.28,3,10,12,1,966,0,135,8,4,18,2502452.1008,10089456.8747
30897,riverma01,1996,1,NYA,AL,8,3,61,0,0,0,5,323,73,25,1,34,130,0.189,2.09,3,1,2,0,425,14,25,2,1,6,443424.367186,2219680.51244
30899,roberri02,1996,1,MIN,AL,7,17,36,31,5,3,0,559,197,106,22,116,114,0.273,5.12,2,7,9,0,853,1,113,2,4,23,473436.883935,827335.463727
30901,rodrifr02,1996,1,MIN,AL,13,14,38,33,3,0,2,620,218,116,27,78,110,0.272,5.05,1,2,5,0,899,4,129,6,8,21,464982.653865,887872.204975
30905,rosadjo01,1996,1,KCA,AL,8,6,16,16,2,1,0,320,101,38,7,26,64,0.249,3.21,1,5,4,1,441,0,39,1,4,9,368604.431064,807156.549977
30906,ruebema01,1996,1,PIT,NL,1,1,26,7,0,0,1,176,64,30,7,25,22,0.277,4.6,0,2,6,0,265,3,38,0,3,5,368604.431064,645725.239982
30913,ryanke01,1996,1,PHI,NL,3,5,62,0,0,0,8,267,71,24,4,45,70,0.223,2.43,8,4,1,3,370,26,32,5,0,11,921511.07766,3632204.4749
30915,sageraj01,1996,1,DET,AL,4,5,22,9,0,0,0,237,91,44,10,29,52,0.294,5.01,2,1,2,0,347,1,46,3,3,6,541070.724498,807156.549977
30926,schoupe01,1996,1,CIN,NL,4,5,12,12,0,0,0,202,79,45,7,24,54,0.293,6.01,1,3,3,0,304,0,48,3,4,4,11159583.6928,10654466.4597
30930,seleaa01,1996,1,BOS,AL,7,11,29,29,1,0,0,472,192,93,14,67,137,0.303,5.32,2,2,8,0,722,0,110,6,7,11,1285042.97068,4544291.37637
30933,shawje01,1996,1,CIN,NL,8,6,78,0,0,0,4,314,99,29,8,29,69,0.252,2.49,11,0,2,0,434,24,34,5,5,11,1521761.41265,2623258.78743
30935,shueypa01,1996,1,CLE,AL,5,2,42,0,0,0,4,161,45,17,6,26,44,0.231,2.85,3,3,0,1,225,18,19,1,3,4,466673.499879,795049.201728
30937,simasbi01,1996,1,CHA,AL,2,8,64,0,0,0,2,218,75,37,5,39,65,0.265,4.58,6,0,3,0,328,16,39,1,2,3,439619.963654,807156.549977
30939,slocuhe01,1996,1,BOS,AL,5,5,75,0,0,0,31,250,68,28,2,55,88,0.222,3.02,5,10,3,0,368,60,31,1,3,7,4818911.14006,9282300.32474
30940,smallaa01,1996,1,OAK,AL,1,3,12,3,0,0,0,86,37,26,3,22,17,0.308,8.16,1,2,1,0,144,4,28,0,1,2,399039.659317,625546.326232
30941,smallma01,1996,1,HOU,NL,0,1,16,0,0,0,0,73,33,16,1,13,16,0.308,5.92,3,1,1,1,122,4,23,1,0,1,368604.431064,625546.326232
30949,sparkst01,1996,1,ML4,AL,4,7,20,13,1,0,0,266,103,65,19,52,21,0.297,6.6,0,6,3,0,406,2,66,3,1,13,591796.104919,706261.98123
30950,spoljpa01,1996,1,TOR,AL,2,2,28,0,0,0,1,114,30,13,6,19,38,0.214,3.08,1,0,2,0,163,12,17,1,1,4,380440.353162,746619.808729
30970,taylobi04,1996,1,OAK,AL,6,3,55,0,0,0,17,181,52,29,5,25,67,0.231,4.33,4,1,4,0,261,30,30,4,3,3,456528.423795,2320575.08118
30972,telghda01,1996,1,OAK,AL,4,7,16,14,1,1,0,238,92,41,12,26,43,0.292,4.65,1,2,1,0,348,1,42,3,3,7,498799.574146,665904.153731
30976,thompju02,1996,1,DET,AL,1,6,11,11,0,0,0,177,62,30,7,31,44,0.267,4.58,2,1,2,0,267,0,35,0,2,5,368604.431064,799084.984477
30977,thompma01,1996,1,COL,NL,9,11,34,28,3,1,0,509,189,100,25,74,99,0.285,5.3,1,1,13,1,763,2,109,10,3,20,490345.344076,1017017.25297
30978,timlimi01,1996,1,TOR,AL,1,6,59,0,0,0,31,170,47,23,4,18,52,0.229,3.65,4,3,2,0,230,56,25,2,3,7,2147374.43785,5246517.57485
30980,trachst01,1996,1,CHN,NL,13,9,31,31,3,2,0,615,181,69,30,62,132,0.235,3.03,3,5,8,2,845,0,82,3,3,18,743972.246184,8475143.77476
30982,trombmi01,1996,1,MIN,AL,5,1,43,0,0,0,6,206,61,23,2,25,57,0.236,3.01,8,4,5,0,292,19,24,0,3,3,549524.954568,1513418.53121
30985,urbinug01,1996,1,MON,NL,10,5,33,17,0,0,0,342,102,47,18,44,108,0.234,3.71,4,3,1,1,484,2,54,1,3,6,378749.507148,706261.98123
30986,valdeis01,1996,1,LAN,NL,15,7,33,33,0,0,0,675,219,83,20,54,173,0.251,3.32,10,1,3,5,945,0,94,7,7,17,1437219.11195,3632204.4749
30988,valenfe01,1996,1,SDN,NL,13,8,33,31,0,0,0,515,177,69,17,67,95,0.269,3.62,2,7,0,0,741,0,78,11,4,14,3381692.02811,6659041.53731
30991,vanlawi01,1996,1,SFN,NL,9,14,32,32,0,0,0,545,196,109,17,78,97,0.276,5.4,6,7,9,2,810,0,123,7,5,14,676338.405622,1190555.91122
30995,verasda01,1996,1,SDN,NL,3,1,23,0,0,0,0,87,24,9,3,10,23,0.231,2.79,4,1,1,0,117,6,10,1,1,4,368604.431064,694154.63298
30996,veresda01,1996,1,MON,NL,6,3,68,0,0,0,4,233,85,36,10,32,81,0.277,4.17,2,3,6,2,351,22,39,3,3,3,676338.405622,2925942.49367
